SMHB_ID	SMTS_ID
SMHB000296	SMTS00983
SMHB000296	SMTS01298
SMHB000296	SMTS01586
SMHB000296	SMTS01859
SMHB000296	SMTS02134
SMHB000296	SMTS02261
SMHB000296	SMTS02263
SMHB000297	SMTS00065
SMHB000297	SMTS00068
SMHB000297	SMTS00069
SMHB000297	SMTS00243
SMHB000297	SMTS00253
SMHB000297	SMTS00309
SMHB000297	SMTS00573
SMHB000297	SMTS00586
SMHB000297	SMTS00595
SMHB000297	SMTS00602
SMHB000297	SMTS00652
SMHB000297	SMTS00655
SMHB000297	SMTS00706
SMHB000297	SMTS00709
SMHB000297	SMTS00755
SMHB000297	SMTS00756
SMHB000297	SMTS00757
SMHB000297	SMTS00893
SMHB000297	SMTS00896
SMHB000297	SMTS00904
SMHB000297	SMTS00990
SMHB000297	SMTS00996
SMHB000297	SMTS01078
SMHB000297	SMTS01079
SMHB000297	SMTS01091
SMHB000297	SMTS01210
SMHB000297	SMTS01211
SMHB000297	SMTS01235
SMHB000297	SMTS01348
SMHB000297	SMTS01390
SMHB000297	SMTS01431
SMHB000297	SMTS01514
SMHB000297	SMTS01584
SMHB000297	SMTS01627
SMHB000297	SMTS02306
SMHB000298	SMTS00057
SMHB000298	SMTS00094
SMHB000298	SMTS00192
SMHB000298	SMTS00438
SMHB000298	SMTS00439
SMHB000298	SMTS00461
SMHB000298	SMTS00667
SMHB000298	SMTS00713
SMHB000298	SMTS00828
SMHB000298	SMTS00894
SMHB000298	SMTS01028
SMHB000298	SMTS01331
SMHB000298	SMTS01334
SMHB000298	SMTS01335
SMHB000298	SMTS01551
SMHB000298	SMTS01552
SMHB000298	SMTS01553
SMHB000298	SMTS01554
SMHB000298	SMTS01682
SMHB000298	SMTS01764
SMHB000298	SMTS01881
SMHB000298	SMTS02116
SMHB000298	SMTS02227
SMHB000299	SMTS00057
SMHB000299	SMTS00183
SMHB000299	SMTS00201
SMHB000299	SMTS00212
SMHB000299	SMTS00213
SMHB000299	SMTS00238
SMHB000299	SMTS00380
SMHB000299	SMTS00403
SMHB000299	SMTS00529
SMHB000299	SMTS00530
SMHB000299	SMTS00531
SMHB000299	SMTS00532
SMHB000299	SMTS00562
SMHB000299	SMTS00563
SMHB000299	SMTS00564
SMHB000299	SMTS00577
SMHB000299	SMTS00578
SMHB000299	SMTS00579
SMHB000299	SMTS00600
SMHB000299	SMTS00610
SMHB000299	SMTS00652
SMHB000299	SMTS00653
SMHB000299	SMTS00666
SMHB000299	SMTS00667
SMHB000299	SMTS00732
SMHB000299	SMTS00733
SMHB000299	SMTS00894
SMHB000299	SMTS00911
SMHB000299	SMTS00970
SMHB000299	SMTS01028
SMHB000299	SMTS01189
SMHB000299	SMTS01260
SMHB000299	SMTS01279
SMHB000299	SMTS01331
SMHB000299	SMTS01333
SMHB000299	SMTS01334
SMHB000299	SMTS01335
SMHB000299	SMTS01364
SMHB000299	SMTS01548
SMHB000299	SMTS01551
SMHB000299	SMTS01553
SMHB000299	SMTS01554
SMHB000299	SMTS01555
SMHB000299	SMTS01556
SMHB000299	SMTS01562
SMHB000299	SMTS01707
SMHB000300	SMTS00038
SMHB000300	SMTS00196
SMHB000300	SMTS00266
SMHB000300	SMTS00274
SMHB000300	SMTS00321
SMHB000300	SMTS00419
SMHB000300	SMTS00425
SMHB000300	SMTS00518
SMHB000300	SMTS00541
SMHB000300	SMTS00712
SMHB000300	SMTS00779
SMHB000300	SMTS00798
SMHB000300	SMTS00816
SMHB000300	SMTS00817
SMHB000300	SMTS00950
SMHB000300	SMTS00951
SMHB000300	SMTS01121
SMHB000300	SMTS01122
SMHB000300	SMTS01125
SMHB000300	SMTS01126
SMHB000300	SMTS01127
SMHB000300	SMTS01129
SMHB000300	SMTS01132
SMHB000300	SMTS01133
SMHB000300	SMTS01134
SMHB000300	SMTS01135
SMHB000300	SMTS01231
SMHB000300	SMTS01441
SMHB000300	SMTS01453
SMHB000300	SMTS01687
SMHB000300	SMTS01689
SMHB000300	SMTS01763
SMHB000300	SMTS02316
SMHB000301	SMTS00118
SMHB000301	SMTS00178
SMHB000301	SMTS00228
SMHB000301	SMTS00265
SMHB000301	SMTS00306
SMHB000301	SMTS00394
SMHB000301	SMTS00395
SMHB000301	SMTS00397
SMHB000301	SMTS00400
SMHB000301	SMTS00435
SMHB000301	SMTS00541
SMHB000301	SMTS00549
SMHB000301	SMTS00550
SMHB000301	SMTS00551
SMHB000301	SMTS00552
SMHB000301	SMTS00553
SMHB000301	SMTS00555
SMHB000301	SMTS00617
SMHB000301	SMTS00618
SMHB000301	SMTS00619
SMHB000301	SMTS00668
SMHB000301	SMTS00670
SMHB000301	SMTS00779
SMHB000301	SMTS00785
SMHB000301	SMTS00787
SMHB000301	SMTS00868
SMHB000301	SMTS01063
SMHB000301	SMTS01065
SMHB000301	SMTS01066
SMHB000301	SMTS01067
SMHB000301	SMTS01068
SMHB000301	SMTS01085
SMHB000301	SMTS01231
SMHB000301	SMTS01288
SMHB000301	SMTS01357
SMHB000301	SMTS01453
SMHB000301	SMTS01465
SMHB000301	SMTS01466
SMHB000301	SMTS01467
SMHB000301	SMTS01468
SMHB000301	SMTS01469
SMHB000301	SMTS01476
SMHB000301	SMTS01477
SMHB000301	SMTS01481
SMHB000301	SMTS01484
SMHB000301	SMTS01485
SMHB000301	SMTS01486
SMHB000301	SMTS01492
SMHB000301	SMTS01599
SMHB000301	SMTS01638
SMHB000301	SMTS01687
SMHB000301	SMTS01689
SMHB000301	SMTS02335
SMHB000301	SMTS02352
SMHB000302	SMTS00035
SMHB000302	SMTS00274
SMHB000302	SMTS00407
SMHB000302	SMTS00419
SMHB000302	SMTS00425
SMHB000302	SMTS00550
SMHB000302	SMTS00551
SMHB000302	SMTS00555
SMHB000302	SMTS00558
SMHB000302	SMTS00800
SMHB000302	SMTS00866
SMHB000302	SMTS01239
SMHB000302	SMTS01520
SMHB000302	SMTS01521
SMHB000302	SMTS01524
SMHB000302	SMTS01525
SMHB000302	SMTS01526
SMHB000302	SMTS01530
SMHB000302	SMTS01534
SMHB000302	SMTS02084
SMHB000302	SMTS02181
SMHB000302	SMTS02182
SMHB000302	SMTS02190
SMHB000303	SMTS00045
SMHB000303	SMTS00105
SMHB000303	SMTS00106
SMHB000303	SMTS00107
SMHB000303	SMTS00128
SMHB000303	SMTS00136
SMHB000303	SMTS00141
SMHB000303	SMTS00157
SMHB000303	SMTS00171
SMHB000303	SMTS00187
SMHB000303	SMTS00205
SMHB000303	SMTS00226
SMHB000303	SMTS00233
SMHB000303	SMTS00234
SMHB000303	SMTS00244
SMHB000303	SMTS00245
SMHB000303	SMTS00306
SMHB000303	SMTS00309
SMHB000303	SMTS00317
SMHB000303	SMTS00319
SMHB000303	SMTS00320
SMHB000303	SMTS00323
SMHB000303	SMTS00329
SMHB000303	SMTS00331
SMHB000303	SMTS00392
SMHB000303	SMTS00394
SMHB000303	SMTS00395
SMHB000303	SMTS00397
SMHB000303	SMTS00400
SMHB000303	SMTS00404
SMHB000303	SMTS00409
SMHB000303	SMTS00435
SMHB000303	SMTS00494
SMHB000303	SMTS00495
SMHB000303	SMTS00496
SMHB000303	SMTS00497
SMHB000303	SMTS00500
SMHB000303	SMTS00501
SMHB000303	SMTS00502
SMHB000303	SMTS00503
SMHB000303	SMTS00541
SMHB000303	SMTS00549
SMHB000303	SMTS00562
SMHB000303	SMTS00565
SMHB000303	SMTS00568
SMHB000303	SMTS00581
SMHB000303	SMTS00583
SMHB000303	SMTS00584
SMHB000303	SMTS00585
SMHB000303	SMTS00587
SMHB000303	SMTS00590
SMHB000303	SMTS00591
SMHB000303	SMTS00595
SMHB000303	SMTS00597
SMHB000303	SMTS00617
SMHB000303	SMTS00619
SMHB000303	SMTS00688
SMHB000303	SMTS00692
SMHB000303	SMTS00701
SMHB000303	SMTS00765
SMHB000303	SMTS00779
SMHB000303	SMTS00809
SMHB000303	SMTS00833
SMHB000303	SMTS00834
SMHB000303	SMTS00857
SMHB000303	SMTS00874
SMHB000303	SMTS00902
SMHB000303	SMTS00906
SMHB000303	SMTS00910
SMHB000303	SMTS00915
SMHB000303	SMTS00935
SMHB000303	SMTS00944
SMHB000303	SMTS00946
SMHB000303	SMTS00947
SMHB000303	SMTS00956
SMHB000303	SMTS00959
SMHB000303	SMTS00960
SMHB000303	SMTS00961
SMHB000303	SMTS00970
SMHB000303	SMTS01009
SMHB000303	SMTS01025
SMHB000303	SMTS01070
SMHB000303	SMTS01086
SMHB000303	SMTS01120
SMHB000303	SMTS01133
SMHB000303	SMTS01140
SMHB000303	SMTS01141
SMHB000303	SMTS01194
SMHB000303	SMTS01231
SMHB000303	SMTS01270
SMHB000303	SMTS01289
SMHB000303	SMTS01292
SMHB000303	SMTS01293
SMHB000303	SMTS01416
SMHB000303	SMTS01439
SMHB000303	SMTS01453
SMHB000303	SMTS01455
SMHB000303	SMTS01461
SMHB000303	SMTS01462
SMHB000303	SMTS01465
SMHB000303	SMTS01466
SMHB000303	SMTS01467
SMHB000303	SMTS01468
SMHB000303	SMTS01469
SMHB000303	SMTS01470
SMHB000303	SMTS01474
SMHB000303	SMTS01476
SMHB000303	SMTS01477
SMHB000303	SMTS01481
SMHB000303	SMTS01484
SMHB000303	SMTS01485
SMHB000303	SMTS01486
SMHB000303	SMTS01489
SMHB000303	SMTS01492
SMHB000303	SMTS01497
SMHB000303	SMTS01506
SMHB000303	SMTS01599
SMHB000303	SMTS01636
SMHB000303	SMTS01640
SMHB000303	SMTS01683
SMHB000303	SMTS01684
SMHB000303	SMTS01687
SMHB000303	SMTS01689
SMHB000303	SMTS01705
SMHB000303	SMTS01708
SMHB000303	SMTS01727
SMHB000303	SMTS01996
SMHB000303	SMTS02078
SMHB000304	SMTS00142
SMHB000304	SMTS00280
SMHB000304	SMTS00351
SMHB000304	SMTS00382
SMHB000304	SMTS00407
SMHB000304	SMTS00437
SMHB000304	SMTS00463
SMHB000304	SMTS00470
SMHB000304	SMTS00471
SMHB000304	SMTS00473
SMHB000304	SMTS00501
SMHB000304	SMTS00511
SMHB000304	SMTS00518
SMHB000304	SMTS00567
SMHB000304	SMTS00568
SMHB000304	SMTS00583
SMHB000304	SMTS00584
SMHB000304	SMTS00585
SMHB000304	SMTS00600
SMHB000304	SMTS00617
SMHB000304	SMTS00619
SMHB000304	SMTS00624
SMHB000304	SMTS00626
SMHB000304	SMTS00657
SMHB000304	SMTS00712
SMHB000304	SMTS00752
SMHB000304	SMTS00816
SMHB000304	SMTS00817
SMHB000304	SMTS00828
SMHB000304	SMTS00867
SMHB000304	SMTS00893
SMHB000304	SMTS00898
SMHB000304	SMTS00899
SMHB000304	SMTS00906
SMHB000304	SMTS00916
SMHB000304	SMTS00922
SMHB000304	SMTS00923
SMHB000304	SMTS00925
SMHB000304	SMTS00950
SMHB000304	SMTS00951
SMHB000304	SMTS01027
SMHB000304	SMTS01029
SMHB000304	SMTS01032
SMHB000304	SMTS01110
SMHB000304	SMTS01115
SMHB000304	SMTS01116
SMHB000304	SMTS01117
SMHB000304	SMTS01119
SMHB000304	SMTS01121
SMHB000304	SMTS01122
SMHB000304	SMTS01125
SMHB000304	SMTS01126
SMHB000304	SMTS01127
SMHB000304	SMTS01132
SMHB000304	SMTS01133
SMHB000304	SMTS01134
SMHB000304	SMTS01135
SMHB000304	SMTS01152
SMHB000304	SMTS01239
SMHB000304	SMTS01327
SMHB000304	SMTS01357
SMHB000304	SMTS01416
SMHB000304	SMTS01417
SMHB000304	SMTS01439
SMHB000304	SMTS01441
SMHB000304	SMTS01450
SMHB000304	SMTS01457
SMHB000304	SMTS01520
SMHB000304	SMTS01521
SMHB000304	SMTS01524
SMHB000304	SMTS01525
SMHB000304	SMTS01526
SMHB000304	SMTS01530
SMHB000304	SMTS01531
SMHB000304	SMTS01532
SMHB000304	SMTS01534
SMHB000304	SMTS01543
SMHB000304	SMTS01624
SMHB000304	SMTS01625
SMHB000304	SMTS01626
SMHB000304	SMTS02242
SMHB000304	SMTS02243
SMHB000305	SMTS00201
SMHB000305	SMTS00235
SMHB000305	SMTS00236
SMHB000305	SMTS00380
SMHB000305	SMTS00562
SMHB000305	SMTS00563
SMHB000305	SMTS00564
SMHB000305	SMTS00578
SMHB000305	SMTS00579
SMHB000305	SMTS00610
SMHB000305	SMTS00935
SMHB000305	SMTS01013
SMHB000305	SMTS01189
SMHB000305	SMTS01289
SMHB000305	SMTS01470
SMHB000305	SMTS01478
SMHB000305	SMTS01479
SMHB000305	SMTS01493
SMHB000305	SMTS01724
SMHB000305	SMTS02143
SMHB000305	SMTS02307
SMHB000306	SMTS00005
SMHB000306	SMTS00034
SMHB000306	SMTS00093
SMHB000306	SMTS00096
SMHB000306	SMTS00102
SMHB000306	SMTS00138
SMHB000306	SMTS00226
SMHB000306	SMTS00351
SMHB000306	SMTS00390
SMHB000306	SMTS00520
SMHB000306	SMTS00606
SMHB000306	SMTS00652
SMHB000306	SMTS00656
SMHB000306	SMTS00685
SMHB000306	SMTS00696
SMHB000306	SMTS00697
SMHB000306	SMTS00716
SMHB000306	SMTS00898
SMHB000306	SMTS00899
SMHB000306	SMTS00926
SMHB000306	SMTS00962
SMHB000306	SMTS01119
SMHB000306	SMTS01123
SMHB000306	SMTS01153
SMHB000306	SMTS01155
SMHB000306	SMTS01236
SMHB000306	SMTS01260
SMHB000306	SMTS01349
SMHB000306	SMTS01418
SMHB000306	SMTS01425
SMHB000306	SMTS01439
SMHB000306	SMTS01533
SMHB000306	SMTS01540
SMHB000306	SMTS01542
SMHB000306	SMTS01624
SMHB000306	SMTS01625
SMHB000306	SMTS01626
SMHB000306	SMTS02148
SMHB000306	SMTS02149
SMHB000306	SMTS02231
SMHB000306	SMTS02244
SMHB000306	SMTS02342
SMHB000306	SMTS02343
SMHB000307	SMTS00023
SMHB000307	SMTS00330
SMHB000307	SMTS00338
SMHB000307	SMTS00340
SMHB000307	SMTS00558
SMHB000307	SMTS00742
SMHB000307	SMTS00752
SMHB000307	SMTS01152
SMHB000307	SMTS01867
SMHB000307	SMTS01972
SMHB000308	SMTS00016
SMHB000308	SMTS00041
SMHB000308	SMTS00148
SMHB000308	SMTS00309
SMHB000308	SMTS00397
SMHB000308	SMTS00435
SMHB000308	SMTS00518
SMHB000308	SMTS00688
SMHB000308	SMTS00712
SMHB000308	SMTS00816
SMHB000308	SMTS00817
SMHB000308	SMTS00950
SMHB000308	SMTS00951
SMHB000308	SMTS00966
SMHB000308	SMTS00967
SMHB000308	SMTS00968
SMHB000308	SMTS01121
SMHB000308	SMTS01122
SMHB000308	SMTS01125
SMHB000308	SMTS01126
SMHB000308	SMTS01127
SMHB000308	SMTS01132
SMHB000308	SMTS01133
SMHB000308	SMTS01134
SMHB000308	SMTS01135
SMHB000308	SMTS01441
SMHB000308	SMTS01471
SMHB000308	SMTS01473
SMHB000308	SMTS01477
SMHB000308	SMTS01478
SMHB000308	SMTS01479
SMHB000308	SMTS01481
SMHB000308	SMTS01482
SMHB000308	SMTS01487
SMHB000308	SMTS01493
SMHB000308	SMTS01494
SMHB000308	SMTS01495
SMHB000308	SMTS01697
SMHB000308	SMTS01798
SMHB000308	SMTS01811
SMHB000308	SMTS01922
SMHB000309	SMTS00068
SMHB000309	SMTS00069
SMHB000309	SMTS00214
SMHB000309	SMTS00222
SMHB000309	SMTS00234
SMHB000309	SMTS00235
SMHB000309	SMTS00236
SMHB000309	SMTS00253
SMHB000309	SMTS00381
SMHB000309	SMTS00490
SMHB000309	SMTS00542
SMHB000309	SMTS00566
SMHB000309	SMTS00596
SMHB000309	SMTS00753
SMHB000309	SMTS00755
SMHB000309	SMTS00756
SMHB000309	SMTS00757
SMHB000309	SMTS00932
SMHB000309	SMTS00935
SMHB000309	SMTS01013
SMHB000309	SMTS01183
SMHB000309	SMTS01185
SMHB000309	SMTS01210
SMHB000309	SMTS01211
SMHB000309	SMTS01217
SMHB000309	SMTS01289
SMHB000309	SMTS01362
SMHB000309	SMTS01384
SMHB000309	SMTS01386
SMHB000309	SMTS01387
SMHB000309	SMTS01414
SMHB000309	SMTS01566
SMHB000309	SMTS02211
SMHB000310	SMTS00109
SMHB000310	SMTS00113
SMHB000310	SMTS00243
SMHB000310	SMTS00257
SMHB000310	SMTS00402
SMHB000310	SMTS00549
SMHB000310	SMTS00550
SMHB000310	SMTS00551
SMHB000310	SMTS00555
SMHB000310	SMTS00562
SMHB000310	SMTS00563
SMHB000310	SMTS00564
SMHB000310	SMTS00577
SMHB000310	SMTS00578
SMHB000310	SMTS00579
SMHB000310	SMTS00754
SMHB000310	SMTS00811
SMHB000310	SMTS00897
SMHB000310	SMTS01083
SMHB000310	SMTS01189
SMHB000310	SMTS01235
SMHB000310	SMTS01348
SMHB000310	SMTS01390
SMHB000310	SMTS01470
SMHB000311	SMTS00309
SMHB000311	SMTS00554
SMHB000311	SMTS00557
SMHB000311	SMTS00558
SMHB000311	SMTS00559
SMHB000311	SMTS00602
SMHB000311	SMTS00645
SMHB000311	SMTS00897
SMHB000311	SMTS00906
SMHB000311	SMTS01056
SMHB000311	SMTS01083
SMHB000311	SMTS01087
SMHB000311	SMTS01148
SMHB000311	SMTS01149
SMHB000311	SMTS01431
SMHB000311	SMTS01627
SMHB000311	SMTS01633
SMHB000311	SMTS01636
SMHB000311	SMTS01796
SMHB000311	SMTS02306
SMHB000312	SMTS00023
SMHB000312	SMTS00048
SMHB000312	SMTS00107
SMHB000312	SMTS00137
SMHB000312	SMTS00139
SMHB000312	SMTS00196
SMHB000312	SMTS00280
SMHB000312	SMTS00283
SMHB000312	SMTS00284
SMHB000312	SMTS00289
SMHB000312	SMTS00330
SMHB000312	SMTS00338
SMHB000312	SMTS00340
SMHB000312	SMTS00470
SMHB000312	SMTS00473
SMHB000312	SMTS00493
SMHB000312	SMTS00541
SMHB000312	SMTS00558
SMHB000312	SMTS00614
SMHB000312	SMTS00615
SMHB000312	SMTS00651
SMHB000312	SMTS00752
SMHB000312	SMTS00779
SMHB000312	SMTS00800
SMHB000312	SMTS00873
SMHB000312	SMTS00923
SMHB000312	SMTS00983
SMHB000312	SMTS01049
SMHB000312	SMTS01110
SMHB000312	SMTS01116
SMHB000312	SMTS01152
SMHB000312	SMTS01200
SMHB000312	SMTS01231
SMHB000312	SMTS01283
SMHB000312	SMTS01284
SMHB000312	SMTS01298
SMHB000312	SMTS01318
SMHB000312	SMTS01365
SMHB000312	SMTS01366
SMHB000312	SMTS01392
SMHB000312	SMTS01443
SMHB000312	SMTS01453
SMHB000312	SMTS01570
SMHB000312	SMTS01586
SMHB000312	SMTS01650
SMHB000312	SMTS01651
SMHB000312	SMTS01687
SMHB000312	SMTS01689
SMHB000312	SMTS01703
SMHB000312	SMTS01813
SMHB000312	SMTS01867
SMHB000312	SMTS01972
SMHB000312	SMTS02267
SMHB000313	SMTS00016
SMHB000313	SMTS00023
SMHB000313	SMTS00099
SMHB000313	SMTS00100
SMHB000313	SMTS00107
SMHB000313	SMTS00330
SMHB000313	SMTS00338
SMHB000313	SMTS00340
SMHB000313	SMTS00558
SMHB000313	SMTS00615
SMHB000313	SMTS00752
SMHB000313	SMTS01152
SMHB000313	SMTS01734
SMHB000313	SMTS02087
SMHB000313	SMTS02099
SMHB000313	SMTS02103
SMHB000313	SMTS02105
SMHB000313	SMTS02187
SMHB000313	SMTS02281
SMHB000313	SMTS02348
SMHB000314	SMTS00035
SMHB000314	SMTS00274
SMHB000314	SMTS00394
SMHB000314	SMTS00395
SMHB000314	SMTS00397
SMHB000314	SMTS00400
SMHB000314	SMTS00407
SMHB000314	SMTS00419
SMHB000314	SMTS00425
SMHB000314	SMTS00435
SMHB000314	SMTS00541
SMHB000314	SMTS00779
SMHB000314	SMTS00866
SMHB000314	SMTS01231
SMHB000314	SMTS01453
SMHB000314	SMTS01465
SMHB000314	SMTS01466
SMHB000314	SMTS01467
SMHB000314	SMTS01468
SMHB000314	SMTS01469
SMHB000314	SMTS01476
SMHB000314	SMTS01477
SMHB000314	SMTS01481
SMHB000314	SMTS01484
SMHB000314	SMTS01486
SMHB000314	SMTS01492
SMHB000314	SMTS01523
SMHB000314	SMTS01527
SMHB000314	SMTS01689
SMHB000314	SMTS01809
SMHB000315	SMTS00431
SMHB000315	SMTS00470
SMHB000315	SMTS01027
SMHB000315	SMTS01088
SMHB000315	SMTS01110
SMHB000315	SMTS01608
SMHB000315	SMTS01610
SMHB000315	SMTS01641
SMHB000315	SMTS01740
SMHB000315	SMTS02279
SMHB000315	SMTS02316
SMHB000316	SMTS00407
SMHB000316	SMTS00462
SMHB000316	SMTS00466
SMHB000316	SMTS00535
SMHB000316	SMTS00611
SMHB000316	SMTS00647
SMHB000316	SMTS00648
SMHB000316	SMTS00973
SMHB000316	SMTS01010
SMHB000316	SMTS01296
SMHB000316	SMTS01520
SMHB000316	SMTS01521
SMHB000316	SMTS01524
SMHB000316	SMTS01525
SMHB000316	SMTS01526
SMHB000316	SMTS01530
SMHB000316	SMTS01539
SMHB000316	SMTS01666
SMHB000316	SMTS01670
SMHB000316	SMTS01711
SMHB000316	SMTS01912
SMHB000316	SMTS01968
SMHB000316	SMTS02225
SMHB000316	SMTS02241
SMHB000317	SMTS00016
SMHB000317	SMTS00300
SMHB000317	SMTS00518
SMHB000317	SMTS00541
SMHB000317	SMTS00546
SMHB000317	SMTS00550
SMHB000317	SMTS00551
SMHB000317	SMTS00555
SMHB000317	SMTS00712
SMHB000317	SMTS00779
SMHB000317	SMTS00816
SMHB000317	SMTS00817
SMHB000317	SMTS00950
SMHB000317	SMTS00951
SMHB000317	SMTS01118
SMHB000317	SMTS01121
SMHB000317	SMTS01122
SMHB000317	SMTS01124
SMHB000317	SMTS01125
SMHB000317	SMTS01126
SMHB000317	SMTS01127
SMHB000317	SMTS01132
SMHB000317	SMTS01134
SMHB000317	SMTS01135
SMHB000317	SMTS01138
SMHB000317	SMTS01142
SMHB000317	SMTS01231
SMHB000317	SMTS01441
SMHB000317	SMTS01453
SMHB000317	SMTS01513
SMHB000317	SMTS01559
SMHB000317	SMTS01689
SMHB000317	SMTS01852
SMHB000317	SMTS02016
SMHB000317	SMTS02091
SMHB000317	SMTS02100
SMHB000317	SMTS02102
SMHB000317	SMTS02144
SMHB000318	SMTS00114
SMHB000318	SMTS00283
SMHB000318	SMTS00284
SMHB000318	SMTS00288
SMHB000318	SMTS00289
SMHB000318	SMTS00430
SMHB000318	SMTS00546
SMHB000318	SMTS00800
SMHB000318	SMTS00812
SMHB000318	SMTS00983
SMHB000318	SMTS01014
SMHB000318	SMTS01027
SMHB000318	SMTS01088
SMHB000318	SMTS01118
SMHB000318	SMTS01298
SMHB000318	SMTS01586
SMHB000318	SMTS01641
SMHB000318	SMTS01690
SMHB000318	SMTS01717
SMHB000318	SMTS01740
SMHB000318	SMTS01943
SMHB000319	SMTS00024
SMHB000319	SMTS00109
SMHB000319	SMTS00110
SMHB000319	SMTS00111
SMHB000319	SMTS00115
SMHB000319	SMTS00231
SMHB000319	SMTS00329
SMHB000319	SMTS00330
SMHB000319	SMTS00332
SMHB000319	SMTS00333
SMHB000319	SMTS00335
SMHB000319	SMTS00336
SMHB000319	SMTS00399
SMHB000319	SMTS00406
SMHB000319	SMTS00506
SMHB000319	SMTS00549
SMHB000319	SMTS00550
SMHB000319	SMTS00551
SMHB000319	SMTS00552
SMHB000319	SMTS00553
SMHB000319	SMTS00554
SMHB000319	SMTS00555
SMHB000319	SMTS00557
SMHB000319	SMTS00559
SMHB000319	SMTS01056
SMHB000319	SMTS01057
SMHB000319	SMTS01059
SMHB000319	SMTS01060
SMHB000319	SMTS01061
SMHB000319	SMTS01063
SMHB000319	SMTS01065
SMHB000319	SMTS01066
SMHB000319	SMTS01067
SMHB000319	SMTS01068
SMHB000319	SMTS01070
SMHB000319	SMTS01071
SMHB000319	SMTS01072
SMHB000319	SMTS01073
SMHB000319	SMTS01081
SMHB000319	SMTS01082
SMHB000319	SMTS01085
SMHB000319	SMTS01093
SMHB000319	SMTS01148
SMHB000319	SMTS01149
SMHB000320	SMTS00008
SMHB000320	SMTS00172
SMHB000320	SMTS00173
SMHB000320	SMTS00174
SMHB000320	SMTS00212
SMHB000320	SMTS00403
SMHB000320	SMTS00531
SMHB000320	SMTS00729
SMHB000320	SMTS00732
SMHB000320	SMTS00733
SMHB000320	SMTS01275
SMHB000320	SMTS01279
SMHB000320	SMTS01548
SMHB000320	SMTS01555
SMHB000320	SMTS01556
SMHB000320	SMTS01561
SMHB000320	SMTS01562
SMHB000321	SMTS00023
SMHB000321	SMTS00038
SMHB000321	SMTS00107
SMHB000321	SMTS00137
SMHB000321	SMTS00196
SMHB000321	SMTS00340
SMHB000321	SMTS00354
SMHB000321	SMTS00363
SMHB000321	SMTS00470
SMHB000321	SMTS00541
SMHB000321	SMTS00752
SMHB000321	SMTS00779
SMHB000321	SMTS01110
SMHB000321	SMTS01152
SMHB000321	SMTS01200
SMHB000321	SMTS01231
SMHB000321	SMTS01422
SMHB000321	SMTS01453
SMHB000321	SMTS01570
SMHB000321	SMTS01650
SMHB000321	SMTS01651
SMHB000321	SMTS01687
SMHB000321	SMTS01689
SMHB000321	SMTS01703
SMHB000321	SMTS01813
SMHB000321	SMTS01867
SMHB000321	SMTS01972
SMHB000322	SMTS00020
SMHB000322	SMTS00021
SMHB000322	SMTS00022
SMHB000322	SMTS00024
SMHB000322	SMTS00038
SMHB000322	SMTS00081
SMHB000322	SMTS00141
SMHB000322	SMTS00219
SMHB000322	SMTS00232
SMHB000322	SMTS00234
SMHB000322	SMTS00263
SMHB000322	SMTS00266
SMHB000322	SMTS00274
SMHB000322	SMTS00306
SMHB000322	SMTS00419
SMHB000322	SMTS00424
SMHB000322	SMTS00425
SMHB000322	SMTS00441
SMHB000322	SMTS00449
SMHB000322	SMTS00488
SMHB000322	SMTS00512
SMHB000322	SMTS00513
SMHB000322	SMTS00514
SMHB000322	SMTS00515
SMHB000322	SMTS00516
SMHB000322	SMTS00518
SMHB000322	SMTS00591
SMHB000322	SMTS00645
SMHB000322	SMTS00662
SMHB000322	SMTS00663
SMHB000322	SMTS00712
SMHB000322	SMTS00816
SMHB000322	SMTS00817
SMHB000322	SMTS00950
SMHB000322	SMTS00951
SMHB000322	SMTS00962
SMHB000322	SMTS01119
SMHB000322	SMTS01121
SMHB000322	SMTS01122
SMHB000322	SMTS01125
SMHB000322	SMTS01126
SMHB000322	SMTS01127
SMHB000322	SMTS01132
SMHB000322	SMTS01133
SMHB000322	SMTS01134
SMHB000322	SMTS01135
SMHB000322	SMTS01136
SMHB000322	SMTS01137
SMHB000322	SMTS01145
SMHB000322	SMTS01230
SMHB000322	SMTS01257
SMHB000322	SMTS01288
SMHB000322	SMTS01423
SMHB000322	SMTS01441
SMHB000322	SMTS01520
SMHB000323	SMTS00038
SMHB000323	SMTS00048
SMHB000323	SMTS00142
SMHB000323	SMTS00266
SMHB000323	SMTS00274
SMHB000323	SMTS00388
SMHB000323	SMTS00419
SMHB000323	SMTS00425
SMHB000323	SMTS00527
SMHB000323	SMTS00717
SMHB000323	SMTS00870
SMHB000323	SMTS00871
SMHB000323	SMTS01130
SMHB000323	SMTS01440
SMHB000323	SMTS01577
SMHB000323	SMTS01770
SMHB000323	SMTS01832
SMHB000324	SMTS00012
SMHB000324	SMTS00038
SMHB000324	SMTS00067
SMHB000324	SMTS00093
SMHB000324	SMTS00234
SMHB000324	SMTS00235
SMHB000324	SMTS00236
SMHB000324	SMTS00266
SMHB000324	SMTS00274
SMHB000324	SMTS00304
SMHB000324	SMTS00305
SMHB000324	SMTS00345
SMHB000324	SMTS00382
SMHB000324	SMTS00390
SMHB000324	SMTS00405
SMHB000324	SMTS00419
SMHB000324	SMTS00425
SMHB000324	SMTS00436
